WORD,POS,INFO,SOURCE_FILE
becoming,VBG,10,wsj_0096.dp
registered,VBN,13,wsj_0096.dp
reps,NNS,11,wsj_0096.dp
",",",",17,wsj_0096.dp
'','',17,wsj_0096.dp
he,PRP,17,wsj_0096.dp
said,VBD,22,wsj_0096.dp
",",",",17,wsj_0096.dp
``,``,22,wsj_0096.dp
but,CC,22,wsj_0096.dp
they,PRP,22,wsj_0096.dp
are,VBP,0,wsj_0096.dp
not,RB,22,wsj_0096.dp
providing,VBG,22,wsj_0096.dp
compliance,NN,28,wsj_0096.dp
and,CC,28,wsj_0096.dp
security-type,JJ,28,wsj_0096.dp
training,NN,24,wsj_0096.dp
so,IN,30,wsj_0096.dp
that,IN,24,wsj_0096.dp
we,PRP,32,wsj_0096.dp
can,MD,30,wsj_0096.dp
avoid,VB,32,wsj_0096.dp
stupid,JJ,35,wsj_0096.dp
mistakes,NNS,33,wsj_0096.dp
.,.,22,wsj_0096.dp
'','',22,wsj_0096.dp
The,DT,2,wsj_0096.dp
following,NN,3,wsj_0096.dp
were,VBD,0,wsj_0096.dp
barred,VBN,3,wsj_0096.dp
or,CC,4,wsj_0096.dp
",",",",7,wsj_0096.dp
where,WRB,10,wsj_0096.dp
noted,VBN,7,wsj_0096.dp
",",",",7,wsj_0096.dp
suspended,VBN,4,wsj_0096.dp
and,CC,3,wsj_0096.dp
consented,VBD,3,wsj_0096.dp
to,TO,12,wsj_0096.dp
findings,NNS,13,wsj_0096.dp
without,IN,12,wsj_0096.dp
admitting,VBG,15,wsj_0096.dp
or,CC,16,wsj_0096.dp
denying,VBG,16,wsj_0096.dp
wrongdoing,NN,16,wsj_0096.dp
:,:,3,wsj_0096.dp
Edward,NNP,23,wsj_0096.dp
L.,NNP,23,wsj_0096.dp
Cole,NNP,27,wsj_0096.dp
",",",",27,wsj_0096.dp
Jackson,NNP,27,wsj_0096.dp
",",",",27,wsj_0096.dp
Miss.,NNP,3,wsj_0096.dp
",",",",27,wsj_0096.dp
$,$,31,wsj_0096.dp
"10,000",CD,29,wsj_0096.dp
fine,NN,27,wsj_0096.dp
;,:,27,wsj_0096.dp
Rita,NNP,35,wsj_0096.dp
Rae,NNP,35,wsj_0096.dp
Cross,NNP,37,wsj_0096.dp
",",",",37,wsj_0096.dp
Denver,NNP,27,wsj_0096.dp
",",",",37,wsj_0096.dp
$,$,41,wsj_0096.dp
"2,500",CD,39,wsj_0096.dp
fine,NN,44,wsj_0096.dp
and,CC,44,wsj_0096.dp
30-day,JJ,44,wsj_0096.dp
suspension,NN,37,wsj_0096.dp
;,:,27,wsj_0096.dp
Thomas,NNP,48,wsj_0096.dp
Richard,NNP,48,wsj_0096.dp
Meinders,NNP,53,wsj_0096.dp
",",",",53,wsj_0096.dp
Colorado,NNP,51,wsj_0096.dp
Springs,NNP,53,wsj_0096.dp
",",",",53,wsj_0096.dp
Colo.,NNP,27,wsj_0096.dp
",",",",53,wsj_0096.dp
$,$,57,wsj_0096.dp
"2,000",CD,55,wsj_0096.dp
fine,NN,63,wsj_0096.dp
",",",",63,wsj_0096.dp
five-day,JJ,60,wsj_0096.dp
suspension,NN,63,wsj_0096.dp
and,CC,63,wsj_0096.dp
eight-month,JJ,63,wsj_0096.dp
suspension,NN,53,wsj_0096.dp
as,IN,63,wsj_0096.dp
a,DT,66,wsj_0096.dp
principal,NN,64,wsj_0096.dp
;,:,27,wsj_0096.dp
Ronald,NNP,70,wsj_0096.dp
A.,NNP,70,wsj_0096.dp
Cutrer,NNP,75,wsj_0096.dp
",",",",75,wsj_0096.dp
Baton,NNP,73,wsj_0096.dp
Rouge,NNP,75,wsj_0096.dp
",",",",75,wsj_0096.dp
La.,NNP,27,wsj_0096.dp
",",",",75,wsj_0096.dp
$,$,79,wsj_0096.dp
"15,000",CD,77,wsj_0096.dp
fine,NN,82,wsj_0096.dp
and,CC,82,wsj_0096.dp
one-month,JJ,82,wsj_0096.dp
suspension,NN,75,wsj_0096.dp
;,:,27,wsj_0096.dp
Karl,NNP,86,wsj_0096.dp
Grant,NNP,86,wsj_0096.dp
Hale,NNP,90,wsj_0096.dp
",",",",90,wsj_0096.dp
Midvale,NNP,90,wsj_0096.dp
",",",",90,wsj_0096.dp
Utah,NNP,27,wsj_0096.dp
",",",",90,wsj_0096.dp
$,$,94,wsj_0096.dp
"15,000",CD,92,wsj_0096.dp
fine,NN,90,wsj_0096.dp
;,:,27,wsj_0096.dp
Clinton,NNP,98,wsj_0096.dp
P.,NNP,98,wsj_0096.dp
Hayne,NNP,101,wsj_0096.dp
",",",",101,wsj_0096.dp
New,NNP,101,wsj_0096.dp
Orleans,NNP,27,wsj_0096.dp
",",",",101,wsj_0096.dp
$,$,105,wsj_0096.dp
"7,500",CD,103,wsj_0096.dp
fine,NN,108,wsj_0096.dp
and,CC,108,wsj_0096.dp
one-week,JJ,108,wsj_0096.dp
suspension,NN,101,wsj_0096.dp
;,:,27,wsj_0096.dp
Richard,NNP,112,wsj_0096.dp
M.,NNP,112,wsj_0096.dp
Kane,NNP,117,wsj_0096.dp
",",",",117,wsj_0096.dp
Coconut,NNP,115,wsj_0096.dp
Creek,NNP,117,wsj_0096.dp
",",",",117,wsj_0096.dp
Fla.,NNP,27,wsj_0096.dp
",",",",117,wsj_0096.dp
$,$,121,wsj_0096.dp
"250,000",CD,119,wsj_0096.dp
fine,NN,117,wsj_0096.dp
;,:,27,wsj_0096.dp
John,NNP,125,wsj_0096.dp
B.,NNP,125,wsj_0096.dp
Merrick,NNP,129,wsj_0096.dp
",",",",129,wsj_0096.dp
Aurora,NNP,129,wsj_0096.dp
",",",",129,wsj_0096.dp
Colo.,NNP,27,wsj_0096.dp
",",",",129,wsj_0096.dp
$,$,133,wsj_0096.dp
"1,000",CD,131,wsj_0096.dp
fine,NN,136,wsj_0096.dp
and,CC,136,wsj_0096.dp
10-day,JJ,136,wsj_0096.dp
suspension,NN,129,wsj_0096.dp
;,:,27,wsj_0096.dp
John,NNP,140,wsj_0096.dp
P.,NNP,140,wsj_0096.dp
Miller,NNP,143,wsj_0096.dp
",",",",143,wsj_0096.dp
Baton,NNP,143,wsj_0096.dp
Rouge,NNP,27,wsj_0096.dp
",",",",143,wsj_0096.dp
$,$,147,wsj_0096.dp
"2,000",CD,145,wsj_0096.dp
fine,NN,150,wsj_0096.dp
and,CC,150,wsj_0096.dp
two-week,JJ,150,wsj_0096.dp
suspension,NN,143,wsj_0096.dp
;,:,27,wsj_0096.dp
Randolph,NNP,154,wsj_0096.dp
K.,NNP,154,wsj_0096.dp
Pace,NNP,157,wsj_0096.dp
",",",",157,wsj_0096.dp
New,NNP,157,wsj_0096.dp
York,NNP,27,wsj_0096.dp
",",",",157,wsj_0096.dp
$,$,161,wsj_0096.dp
"10,000",CD,159,wsj_0096.dp
fine,NN,164,wsj_0096.dp
and,CC,164,wsj_0096.dp
90-day,JJ,164,wsj_0096.dp
suspension,NN,157,wsj_0096.dp
;,:,27,wsj_0096.dp
Brian,NNP,168,wsj_0096.dp
D.,NNP,168,wsj_0096.dp
Pitcher,NNP,173,wsj_0096.dp
",",",",173,wsj_0096.dp
New,NNP,171,wsj_0096.dp
Providence,NNP,173,wsj_0096.dp
",",",",173,wsj_0096.dp
N.J.,NNP,27,wsj_0096.dp
",",",",173,wsj_0096.dp
$,$,177,wsj_0096.dp
"30,000",CD,175,wsj_0096.dp
fine,NN,173,wsj_0096.dp
;,:,27,wsj_0096.dp
Wayne,NNP,181,wsj_0096.dp
A.,NNP,181,wsj_0096.dp
Russo,NNP,185,wsj_0096.dp
",",",",185,wsj_0096.dp
Bridgeville,NNP,185,wsj_0096.dp
",",",",185,wsj_0096.dp
Pa.,NNP,27,wsj_0096.dp
",",",",185,wsj_0096.dp
$,$,189,wsj_0096.dp
"4,000",CD,187,wsj_0096.dp
fine,NN,192,wsj_0096.dp
and,CC,192,wsj_0096.dp
15-day,JJ,192,wsj_0096.dp
suspension,NN,185,wsj_0096.dp
;,:,27,wsj_0096.dp
Orville,NNP,196,wsj_0096.dp
Leroy,NNP,196,wsj_0096.dp
Sandberg,NNP,200,wsj_0096.dp
",",",",200,wsj_0096.dp
Aurora,NNP,200,wsj_0096.dp
",",",",200,wsj_0096.dp
Colo.,NNP,27,wsj_0096.dp
",",",",200,wsj_0096.dp
$,$,204,wsj_0096.dp
"3,500",CD,202,wsj_0096.dp
fine,NN,207,wsj_0096.dp
and,CC,207,wsj_0096.dp
10-day,JJ,207,wsj_0096.dp
suspension,NN,200,wsj_0096.dp
;,:,27,wsj_0096.dp
Richard,NNP,211,wsj_0096.dp
T.,NNP,211,wsj_0096.dp
Marchese,NNP,216,wsj_0096.dp
",",",",216,wsj_0096.dp
Las,NNP,214,wsj_0096.dp
Vegas,NNP,216,wsj_0096.dp
",",",",216,wsj_0096.dp
Nev.,NNP,27,wsj_0096.dp
",",",",216,wsj_0096.dp
$,$,219,wsj_0096.dp
"5,000",CD,222,wsj_0096.dp
and,CC,222,wsj_0096.dp
one-year,JJ,222,wsj_0096.dp
suspension,NN,216,wsj_0096.dp
;,:,27,wsj_0096.dp
Eric,NNP,226,wsj_0096.dp
G.,NNP,226,wsj_0096.dp
Monchecourt,NNP,229,wsj_0096.dp
",",",",229,wsj_0096.dp
Las,NNP,229,wsj_0096.dp
Vegas,NNP,27,wsj_0096.dp
",",",",229,wsj_0096.dp
$,$,232,wsj_0096.dp
"5,000",CD,235,wsj_0096.dp
and,CC,235,wsj_0096.dp
one-year,JJ,235,wsj_0096.dp
suspension,NN,229,wsj_0096.dp
;,:,27,wsj_0096.dp
and,CC,27,wsj_0096.dp
Robert,NNP,240,wsj_0096.dp
Gerhard,NNP,240,wsj_0096.dp
Smith,NNP,245,wsj_0096.dp
",",",",245,wsj_0096.dp
Carson,NNP,243,wsj_0096.dp
City,NNP,245,wsj_0096.dp
",",",",245,wsj_0096.dp
Nev.,NNP,27,wsj_0096.dp
",",",",245,wsj_0096.dp
two-year,JJ,248,wsj_0096.dp
suspension,NN,245,wsj_0096.dp
.,.,3,wsj_0096.dp
``,``,14,wsj_0096.dp
I,PRP,3,wsj_0096.dp
was,VBD,14,wsj_0096.dp
n't,RB,3,wsj_0096.dp
ever,RB,3,wsj_0096.dp
actively,RB,7,wsj_0096.dp
engaged,VBN,3,wsj_0096.dp
in,IN,7,wsj_0096.dp
any,DT,11,wsj_0096.dp
securities,NNS,11,wsj_0096.dp
activities,NNS,8,wsj_0096.dp
",",",",14,wsj_0096.dp
'','',14,wsj_0096.dp
said,VBD,0,wsj_0096.dp
Mr.,NNP,16,wsj_0096.dp
Cutrer,NNP,14,wsj_0096.dp
.,.,14,wsj_0096.dp
``,``,4,wsj_0096.dp
I,PRP,4,wsj_0096.dp
never,RB,4,wsj_0096.dp
had,VBD,0,wsj_0096.dp
any,DT,6,wsj_0096.dp
clients,NNS,4,wsj_0096.dp
at,IN,4,wsj_0096.dp
all,DT,7,wsj_0096.dp
.,.,4,wsj_0096.dp
It,PRP,2,wsj_0096.dp
was,VBD,0,wsj_0096.dp
just,RB,2,wsj_0096.dp
a,DT,6,wsj_0096.dp
stupid,JJ,6,wsj_0096.dp
mistake,NN,2,wsj_0096.dp
to,TO,8,wsj_0096.dp
get,VB,2,wsj_0096.dp
the,DT,10,wsj_0096.dp
license,NN,8,wsj_0096.dp
",",",",14,wsj_0096.dp
'','',14,wsj_0096.dp
he,PRP,14,wsj_0096.dp
said,VBD,2,wsj_0096.dp
",",",",14,wsj_0096.dp
adding,VBG,2,wsj_0096.dp
",",",",16,wsj_0096.dp
``,``,16,wsj_0096.dp
I,PRP,20,wsj_0096.dp
'd,MD,16,wsj_0096.dp
just,RB,20,wsj_0096.dp
as,RB,21,wsj_0096.dp
soon,RB,21,wsj_0096.dp
not,RB,20,wsj_0096.dp
get,VB,20,wsj_0096.dp
into,IN,25,wsj_0096.dp
'','',26,wsj_0096.dp
details,NNS,26,wsj_0096.dp
of,IN,28,wsj_0096.dp
the,DT,31,wsj_0096.dp
settlement,NN,29,wsj_0096.dp
.,.,2,wsj_0096.dp
Program,NN,2,wsj_0097.dp
traders,NNS,3,wsj_0097.dp
are,VBP,0,wsj_0097.dp
fond,JJ,3,wsj_0097.dp
of,IN,4,wsj_0097.dp
predicting,VBG,5,wsj_0097.dp
that,IN,6,wsj_0097.dp
if,IN,17,wsj_0097.dp
they,PRP,10,wsj_0097.dp
are,VBP,8,wsj_0097.dp
blocked,VBN,10,wsj_0097.dp
in,IN,11,wsj_0097.dp
the,DT,14,wsj_0097.dp
U.S.,NNP,12,wsj_0097.dp
",",",",17,wsj_0097.dp
they,PRP,17,wsj_0097.dp
will,MD,7,wsj_0097.dp
simply,RB,17,wsj_0097.dp
emigrate,VB,17,wsj_0097.dp
to,TO,19,wsj_0097.dp
foreign,JJ,23,wsj_0097.dp
stock,NN,23,wsj_0097.dp
markets,NNS,20,wsj_0097.dp
.,.,3,wsj_0097.dp
But,CC,19,wsj_0097.dp
in,IN,19,wsj_0097.dp
London,NNP,5,wsj_0097.dp
and,CC,5,wsj_0097.dp
Tokyo,NNP,2,wsj_0097.dp
",",",",5,wsj_0097.dp
where,WRB,5,wsj_0097.dp
computer-driven,JJ,9,wsj_0097.dp
trading,NN,11,wsj_0097.dp
now,RB,11,wsj_0097.dp
plays,VBZ,7,wsj_0097.dp
a,DT,16,wsj_0097.dp
small,JJ,16,wsj_0097.dp
but,CC,13,wsj_0097.dp
growing,VBG,13,wsj_0097.dp
role,NN,11,wsj_0097.dp
",",",",19,wsj_0097.dp
traders,NNS,19,wsj_0097.dp
say,VBP,0,wsj_0097.dp
a,DT,21,wsj_0097.dp
number,NN,24,wsj_0097.dp
of,IN,21,wsj_0097.dp
hurdles,NNS,22,wsj_0097.dp
loom,VBP,19,wsj_0097.dp
.,.,19,wsj_0097.dp
Government,NN,2,wsj_0097.dp
officials,NNS,9,wsj_0097.dp
",",",",5,wsj_0097.dp
especially,RB,5,wsj_0097.dp
in,IN,9,wsj_0097.dp
Japan,NNP,5,wsj_0097.dp
",",",",5,wsj_0097.dp
probably,RB,9,wsj_0097.dp
would,MD,0,wsj_0097.dp
resist,VB,9,wsj_0097.dp
any,DT,12,wsj_0097.dp
onslaught,NN,10,wsj_0097.dp
of,IN,12,wsj_0097.dp
program,NN,15,wsj_0097.dp
trading,NN,13,wsj_0097.dp
by,IN,12,wsj_0097.dp
players,NNS,16,wsj_0097.dp
trying,VBG,17,wsj_0097.dp
to,TO,20,wsj_0097.dp
shrug,VB,18,wsj_0097.dp
off,RP,20,wsj_0097.dp
the,DT,24,wsj_0097.dp
U.S.,NNP,24,wsj_0097.dp
furor,NN,20,wsj_0097.dp
over,IN,24,wsj_0097.dp
their,PRP$,27,wsj_0097.dp
activities,NNS,25,wsj_0097.dp
and,CC,18,wsj_0097.dp
marching,VBG,18,wsj_0097.dp
abroad,RB,29,wsj_0097.dp
with,IN,29,wsj_0097.dp
their,PRP$,33,wsj_0097.dp
business,NN,31,wsj_0097.dp
.,.,9,wsj_0097.dp
Japan,NNP,2,wsj_0097.dp
is,VBZ,19,wsj_0097.dp
``,``,5,wsj_0097.dp
very,RB,5,wsj_0097.dp
concerned,VBN,2,wsj_0097.dp
'','',5,wsj_0097.dp
about,IN,5,wsj_0097.dp
the,DT,10,wsj_0097.dp
possible,JJ,10,wsj_0097.dp
effects,NNS,7,wsj_0097.dp
of,IN,10,wsj_0097.dp
program,NN,13,wsj_0097.dp
trading,NN,11,wsj_0097.dp
",",",",19,wsj_0097.dp
a,DT,18,wsj_0097.dp
senior,JJ,18,wsj_0097.dp
Japanese,JJ,18,wsj_0097.dp
official,NN,19,wsj_0097.dp
said,VBD,0,wsj_0097.dp
after,IN,19,wsj_0097.dp
the,DT,25,wsj_0097.dp
Oct.,NNP,25,wsj_0097.dp
13,CD,25,wsj_0097.dp
stock,NN,25,wsj_0097.dp
plunge,NN,20,wsj_0097.dp
in,IN,25,wsj_0097.dp
New,NNP,28,wsj_0097.dp
York,NNP,26,wsj_0097.dp
.,.,19,wsj_0097.dp
U.S.,NNP,3,wsj_0097.dp
stock-index,NN,3,wsj_0097.dp
futures,NNS,4,wsj_0097.dp
are,VBP,0,wsj_0097.dp
n't,RB,4,wsj_0097.dp
even,RB,4,wsj_0097.dp
traded,VBN,4,wsj_0097.dp
in,IN,7,wsj_0097.dp
Japan,NNP,8,wsj_0097.dp
now,RB,7,wsj_0097.dp
.,.,4,wsj_0097.dp
And,CC,17,wsj_0097.dp
because,IN,17,wsj_0097.dp
of,IN,2,wsj_0097.dp
the,DT,6,wsj_0097.dp
time,NN,6,wsj_0097.dp
difference,NN,2,wsj_0097.dp
",",",",17,wsj_0097.dp
the,DT,9,wsj_0097.dp
Japanese,JJ,14,wsj_0097.dp
and,CC,14,wsj_0097.dp
the,DT,12,wsj_0097.dp
U.S.,NNP,14,wsj_0097.dp
markets,NNS,14,wsj_0097.dp
',POS,16,wsj_0097.dp
trading,NN,16,wsj_0097.dp
hours,NNS,17,wsj_0097.dp
do,VBP,0,wsj_0097.dp
n't,RB,17,wsj_0097.dp
overlap,VB,17,wsj_0097.dp
.,.,17,wsj_0097.dp
It,PRP,3,wsj_0097.dp
all,DT,3,wsj_0097.dp
adds,VBZ,0,wsj_0097.dp
up,RP,3,wsj_0097.dp
to,TO,3,wsj_0097.dp
a,DT,7,wsj_0097.dp
barrier,NN,5,wsj_0097.dp
to,TO,7,wsj_0097.dp
American-style,JJ,11,wsj_0097.dp
index,NN,11,wsj_0097.dp
arbitrage,NN,26,wsj_0097.dp
",",",",26,wsj_0097.dp
the,DT,16,wsj_0097.dp
most,RBS,15,wsj_0097.dp
popular,JJ,16,wsj_0097.dp
form,NN,26,wsj_0097.dp
of,IN,16,wsj_0097.dp
U.S.,NNP,20,wsj_0097.dp
program,NN,20,wsj_0097.dp
trading,NN,17,wsj_0097.dp
that,WDT,16,wsj_0097.dp
seeks,VBZ,21,wsj_0097.dp
to,TO,24,wsj_0097.dp
exploit,VB,22,wsj_0097.dp
brief,JJ,26,wsj_0097.dp
differences,NNS,8,wsj_0097.dp
between,IN,26,wsj_0097.dp
prices,NNS,36,wsj_0097.dp
of,IN,28,wsj_0097.dp
stocks,NNS,29,wsj_0097.dp
in,IN,28,wsj_0097.dp
New,NNP,33,wsj_0097.dp
York,NNP,31,wsj_0097.dp
and,CC,36,wsj_0097.dp
the,DT,36,wsj_0097.dp
price,NN,27,wsj_0097.dp
of,IN,36,wsj_0097.dp
a,DT,40,wsj_0097.dp
futures,NNS,40,wsj_0097.dp
contract,NN,37,wsj_0097.dp
in,IN,36,wsj_0097.dp
Chicago,NNP,41,wsj_0097.dp
based,VBN,36,wsj_0097.dp
on,IN,43,wsj_0097.dp
those,DT,46,wsj_0097.dp
stocks,NNS,44,wsj_0097.dp
.,.,3,wsj_0097.dp
About,IN,3,wsj_0097.dp
11.6,CD,1,wsj_0097.dp
%,NN,16,wsj_0097.dp
of,IN,3,wsj_0097.dp
all,DT,7,wsj_0097.dp
program,NN,7,wsj_0097.dp
trading,NN,4,wsj_0097.dp
by,IN,7,wsj_0097.dp
New,NNP,13,wsj_0097.dp
York,NNP,13,wsj_0097.dp
Stock,NNP,13,wsj_0097.dp
Exchange,NNP,13,wsj_0097.dp
firms,NNS,8,wsj_0097.dp
in,IN,7,wsj_0097.dp
September,NNP,14,wsj_0097.dp
took,VBD,0,wsj_0097.dp
place,NN,16,wsj_0097.dp
in,IN,16,wsj_0097.dp
foreign,JJ,20,wsj_0097.dp
markets,NNS,18,wsj_0097.dp
",",",",16,wsj_0097.dp
according,VBG,16,wsj_0097.dp
to,TO,22,wsj_0097.dp
Big,NNP,26,wsj_0097.dp
Board,NNP,26,wsj_0097.dp
data,NNS,23,wsj_0097.dp
.,.,16,wsj_0097.dp
Yet,CC,3,wsj_0097.dp
it,PRP,3,wsj_0097.dp
is,VBZ,0,wsj_0097.dp
difficult,JJ,3,wsj_0097.dp
to,TO,6,wsj_0097.dp
imagine,VB,3,wsj_0097.dp
Japan,NNP,8,wsj_0097.dp
racing,VBG,6,wsj_0097.dp
to,TO,10,wsj_0097.dp
introduce,VB,8,wsj_0097.dp
Chicago-style,JJ,13,wsj_0097.dp
stock-index,JJ,13,wsj_0097.dp
futures,NNS,10,wsj_0097.dp
.,.,3,wsj_0097.dp
Japan,NNP,2,wsj_0097.dp
's,POS,4,wsj_0097.dp
Finance,NNP,4,wsj_0097.dp
Ministry,NNP,6,wsj_0097.dp
already,RB,6,wsj_0097.dp
is,VBZ,29,wsj_0097.dp
scrutinizing,VBG,6,wsj_0097.dp
institutional,JJ,10,wsj_0097.dp
investors,NNS,10,wsj_0097.dp
',POS,11,wsj_0097.dp
activity,NN,7,wsj_0097.dp
to,TO,13,wsj_0097.dp
see,VB,7,wsj_0097.dp
whether,IN,13,wsj_0097.dp
policy,NN,16,wsj_0097.dp
changes,NNS,17,wsj_0097.dp
are,VBP,14,wsj_0097.dp
needed,VBN,17,wsj_0097.dp
to,TO,20,wsj_0097.dp
cope,VB,18,wsj_0097.dp
with,IN,20,wsj_0097.dp
the,DT,24,wsj_0097.dp
current,JJ,24,wsj_0097.dp
level,NN,21,wsj_0097.dp
of,IN,24,wsj_0097.dp
program,NN,27,wsj_0097.dp
trading,NN,25,wsj_0097.dp
",",",",29,wsj_0097.dp
said,VBD,0,wsj_0097.dp
Makato,NNP,31,wsj_0097.dp
Utsumi,NNP,34,wsj_0097.dp
",",",",34,wsj_0097.dp
vice,NN,34,wsj_0097.dp
minister,NN,29,wsj_0097.dp
for,IN,34,wsj_0097.dp
international,JJ,37,wsj_0097.dp
finance,NN,35,wsj_0097.dp
.,.,29,wsj_0097.dp
Program,NN,2,wsj_0097.dp
trading,NN,3,wsj_0097.dp
has,VBZ,0,wsj_0097.dp
taken,VBN,3,wsj_0097.dp
off,RB,4,wsj_0097.dp
in,IN,4,wsj_0097.dp
Japan,NNP,6,wsj_0097.dp
since,IN,4,wsj_0097.dp
last,JJ,11,wsj_0097.dp
year,NN,11,wsj_0097.dp
's,POS,12,wsj_0097.dp
introduction,NN,8,wsj_0097.dp
of,IN,12,wsj_0097.dp
home-market,JJ,17,wsj_0097.dp
stock-index,NN,17,wsj_0097.dp
futures,NNS,17,wsj_0097.dp
trading,NN,13,wsj_0097.dp
on,IN,17,wsj_0097.dp
the,DT,24,wsj_0097.dp
Tokyo,NNP,24,wsj_0097.dp
and,CC,24,wsj_0097.dp
Osaka,NNP,24,wsj_0097.dp
stock,NN,24,wsj_0097.dp
exchanges,NNS,18,wsj_0097.dp
.,.,3,wsj_0097.dp
But,CC,3,wsj_0097.dp
regulators,NNS,3,wsj_0097.dp
are,VBP,0,wsj_0097.dp
wary,JJ,3,wsj_0097.dp
.,.,3,wsj_0097.dp
They,PRP,2,wsj_0097.dp
have,VBP,0,wsj_0097.dp
n't,RB,2,wsj_0097.dp
forgotten,VBN,2,wsj_0097.dp
the,DT,6,wsj_0097.dp
leap,NN,11,wsj_0097.dp
in,IN,11,wsj_0097.dp
share,NN,9,wsj_0097.dp
prices,NNS,7,wsj_0097.dp
last,JJ,11,wsj_0097.dp
Dec.,NNP,4,wsj_0097.dp
7,CD,11,wsj_0097.dp
",",",",11,wsj_0097.dp
when,WRB,11,wsj_0097.dp
the,DT,17,wsj_0097.dp
first,JJ,17,wsj_0097.dp
bout,NN,22,wsj_0097.dp
of,IN,17,wsj_0097.dp
foreign-led,JJ,21,wsj_0097.dp
index,NN,21,wsj_0097.dp
arbitrage,NN,18,wsj_0097.dp
drove,VBD,14,wsj_0097.dp
stocks,NNS,22,wsj_0097.dp
skyward,RB,22,wsj_0097.dp
in,IN,22,wsj_0097.dp
the,DT,28,wsj_0097.dp
last,JJ,28,wsj_0097.dp
half-hour,JJ,25,wsj_0097.dp
of,IN,28,wsj_0097.dp
trading,NN,29,wsj_0097.dp
",",",",22,wsj_0097.dp
startling,JJ,33,wsj_0097.dp
regulators,NNS,22,wsj_0097.dp
who,WP,33,wsj_0097.dp
thought,VBD,34,wsj_0097.dp
they,PRP,37,wsj_0097.dp
had,VBD,35,wsj_0097.dp
written,VBN,37,wsj_0097.dp
enough,JJ,40,wsj_0097.dp
rules,NNS,38,wsj_0097.dp
to,TO,42,wsj_0097.dp
prevent,VB,40,wsj_0097.dp
such,PDT,45,wsj_0097.dp
a,DT,45,wsj_0097.dp
swing,NN,42,wsj_0097.dp
.,.,2,wsj_0097.dp
Japan,NNP,2,wsj_0097.dp
's,POS,4,wsj_0097.dp
Finance,NNP,4,wsj_0097.dp
Ministry,NNP,5,wsj_0097.dp
had,VBD,0,wsj_0097.dp
set,VBN,5,wsj_0097.dp
up,RP,6,wsj_0097.dp
mechanisms,NNS,6,wsj_0097.dp
to,TO,10,wsj_0097.dp
limit,VB,23,wsj_0097.dp
how,WRB,10,wsj_0097.dp
far,JJ,11,wsj_0097.dp
futures,NNS,14,wsj_0097.dp
prices,NNS,15,wsj_0097.dp
could,MD,11,wsj_0097.dp
fall,VB,15,wsj_0097.dp
in,IN,16,wsj_0097.dp
a,DT,20,wsj_0097.dp
single,JJ,20,wsj_0097.dp
session,NN,17,wsj_0097.dp
and,CC,23,wsj_0097.dp
to,TO,23,wsj_0097.dp
give,VB,8,wsj_0097.dp
market,NN,25,wsj_0097.dp
operators,NNS,23,wsj_0097.dp
the,DT,27,wsj_0097.dp
authority,NN,23,wsj_0097.dp
to,TO,29,wsj_0097.dp
suspend,VB,27,wsj_0097.dp
trading,NN,29,wsj_0097.dp
in,IN,30,wsj_0097.dp
futures,NNS,31,wsj_0097.dp
at,IN,29,wsj_0097.dp
any,DT,35,wsj_0097.dp
time,NN,33,wsj_0097.dp
.,.,5,wsj_0097.dp
``,``,13,wsj_0097.dp
Maybe,RB,4,wsj_0097.dp
it,PRP,4,wsj_0097.dp
was,VBD,13,wsj_0097.dp
n't,RB,4,wsj_0097.dp
enough,RB,4,wsj_0097.dp
",",",",13,wsj_0097.dp
'','',13,wsj_0097.dp
a,DT,12,wsj_0097.dp
Finance,NNP,12,wsj_0097.dp
Ministry,NNP,12,wsj_0097.dp
official,NN,13,wsj_0097.dp
noted,VBD,0,wsj_0097.dp
after,IN,13,wsj_0097.dp
the,DT,18,wsj_0097.dp
Dec.,NNP,18,wsj_0097.dp
7,CD,18,wsj_0097.dp
surge,NN,14,wsj_0097.dp
.,.,13,wsj_0097.dp
Japan,NNP,2,wsj_0097.dp
's,POS,3,wsj_0097.dp
regulators,NNS,4,wsj_0097.dp
have,VBP,0,wsj_0097.dp
since,IN,4,wsj_0097.dp
tightened,VBN,4,wsj_0097.dp
controls,NNS,6,wsj_0097.dp
on,IN,7,wsj_0097.dp
index-related,JJ,11,wsj_0097.dp
stock,NN,11,wsj_0097.dp
purchases,NNS,8,wsj_0097.dp
.,.,4,wsj_0097.dp
Tokyo,NNP,2,wsj_0097.dp
's,POS,5,wsj_0097.dp
leading,VBG,5,wsj_0097.dp
program,NN,5,wsj_0097.dp
traders,NNS,6,wsj_0097.dp
are,VBP,0,wsj_0097.dp
the,DT,11,wsj_0097.dp
big,JJ,11,wsj_0097.dp
U.S.,NNP,11,wsj_0097.dp
securities,NNS,11,wsj_0097.dp
houses,NNS,6,wsj_0097.dp
",",",",6,wsj_0097.dp
though,IN,6,wsj_0097.dp
the,DT,15,wsj_0097.dp
Japanese,NNP,16,wsj_0097.dp
are,VBP,13,wsj_0097.dp
playing,VBG,16,wsj_0097.dp
catch-up,NN,17,wsj_0097.dp
.,.,6,wsj_0097.dp
Some,DT,3,wsj_0097.dp
U.S.,NNP,3,wsj_0097.dp
firms,NNS,12,wsj_0097.dp
",",",",12,wsj_0097.dp
notably,RB,12,wsj_0097.dp
Salomon,NNP,7,wsj_0097.dp
